Formulation Index,Drug,Drug SMILES,Polymer Mw,Polymer Mn,Polymer Molecular Weight (unit not specified),PDI,LA/GA,Formulation Method,Initial Drug-to-Polymer Ratio,Particle Size,Drug Loading Capacity,Drug Encapsulation Efficiency,Solubility Enhancer Concentration,Time,Release,DOI
38,celecoxib,O=S(=O)(N)C1=CC=C(C=C1)N2N=C(C=C2C=3C=CC(=CC3)C)C(F)(F)F,20.0,,,,3.0,O/W,0.1,49.56,8.31,92.48,0.5,20.9020217729393,0.475471698113207,10.1177/08853282211056937 
38,celecoxib,O=S(=O)(N)C1=CC=C(C=C1)N2N=C(C=C2C=3C=CC(=CC3)C)C(F)(F)F,20.0,,,,3.0,O/W,0.1,49.56,8.31,92.48,0.5,28.9891135303266,0.592452830188679,10.1177/08853282211056937 
38,celecoxib,O=S(=O)(N)C1=CC=C(C=C1)N2N=C(C=C2C=3C=CC(=CC3)C)C(F)(F)F,20.0,,,,3.0,O/W,0.1,49.56,8.31,92.48,0.5,36.9517884914463,0.694339622641509,10.1177/08853282211056937 
38,celecoxib,O=S(=O)(N)C1=CC=C(C=C1)N2N=C(C=C2C=3C=CC(=CC3)C)C(F)(F)F,20.0,,,,3.0,O/W,0.1,49.56,8.31,92.48,0.5,59.9688958009331,0.766037735849056,10.1177/08853282211056937 
38,celecoxib,O=S(=O)(N)C1=CC=C(C=C1)N2N=C(C=C2C=3C=CC(=CC3)C)C(F)(F)F,20.0,,,,3.0,O/W,0.1,49.56,8.31,92.48,0.5,75.0233281493001,0.80566037735849,10.1177/08853282211056937 
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,0.0,0.0,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,1.93637621023513,0.175470686199791,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,3.87275242047026,0.201961780562847,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,8.02213001383125,0.252897507550738,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,15.0760719225449,0.303773957715866,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,19.9170124481327,0.303675163011262,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,21.9917012448132,0.350571597933779,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,29.1839557399723,0.489200327433878,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,35.9612724757953,0.591102831173963,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,42.0470262793914,0.705264346402461,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,48.9626556016597,0.83981708866119,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,56.0165975103734,0.9294690490304,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,63.0705394190871,0.988508764501651,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,69.9861687413554,0.996530894515482,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,76.9017980636237,0.998430575549721,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,83.9557399723374,0.998286617551584,10.1016/j.jddst.2021.102955
39,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,20.0,,,,3.0,O/W,0.13624999999999998,2.95,11.12,83.71,0.1,90.0414937759335,0.998162418494368,10.1016/j.jddst.2021.102955
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,0.0,0.0,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,0.346558648386649,0.0172413793103449,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,0.431510524858053,0.0409482758620691,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,0.517024996537875,0.0581896551724139,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,1.12143978211697,0.112068965517241,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,2.07485112865254,0.155172413793103,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,2.93974749573004,0.21551724137931,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,3.97904837741771,0.271551724137931,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,5.01853679084152,0.325431034482758,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,7.0170625028851,0.357758620689655,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,7.96991125421224,0.407327586206896,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,9.96862449799196,0.4375,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,14.9234004985459,0.495689655172413,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,19.8791141577805,0.543103448275862,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,24.92446798689,0.560344827586207,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,29.8801816461247,0.607758620689655,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,34.9253479434981,0.627155172413793,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,39.8776860314822,0.713362068965517,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,44.8337747541891,0.756465517241379,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,49.8765031389927,0.803879310344827,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,54.9186689285879,0.857758620689655,10.1016/j.jddst.2021.102775
40,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,W/O/W,0.04,12.72,2.96,77.89,0.0,59.9630850990167,0.885775862068965,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,0.0,0.0,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,0.336806998107372,0.129310344827586,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,0.93822127590823,0.217672413793103,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,1.80255504777731,0.284482758620689,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,3.01138461893551,0.392241379310345,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,3.95992014033143,0.491379310344827,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,4.99828336333841,0.558189655172413,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,6.81415316438166,0.689655172413793,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,7.85345404606933,0.745689655172413,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,9.84954184554309,0.80603448275862,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,14.8080684808198,0.821120689655172,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,19.9404370354983,0.838362068965517,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,25.071867931496,0.866379310344827,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,29.9424421825231,0.892241379310345,10.1016/j.jddst.2021.102775
41,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,O/W,0.04,29.83,2.9,76.62,0.0,34.8137665604948,0.909482758620689,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,0.0,0.0,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,0.340370101094031,0.0883620689655173,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,0.337932188524211,0.116379310344827,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,1.02636119189401,0.204741379310344,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,2.06547454184554,0.262931034482758,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,2.9320586945483,0.303879310344827,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,3.97248476665281,0.346982758620689,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,5.01178564834048,0.40301724137931,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,6.82671779070303,0.545258620689655,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,7.95584637400175,0.568965517241379,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,10.0425120020311,0.588362068965517,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,14.8264465909615,0.609913793103448,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,19.8723630152795,0.620689655172413,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,24.8318273092369,0.625,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,29.8726803766791,0.693965517241379,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,34.7411917786086,0.74353448275862,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,39.9579496145501,0.790948275862069,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,44.8275862068965,0.827586206896551,10.1016/j.jddst.2021.102775
42,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,10.0,,,,1.0,S/W/O/W,0.04,15.26,3.18,83.69,0.0,49.8714397821169,0.862068965517241,10.1016/j.jddst.2021.102775
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,0.0,0.0,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,0.934913117726801,0.0498371507543882,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,2.9862854527209,0.0769317441594337,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,7.02677769757574,0.128856886322423,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,10.0103871410714,0.164968926603404,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,14.058766571011,0.343877748631186,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,17.1039242266861,0.370916004999912,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,21.020756676819,0.431918452139927,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,24.0767592119857,0.63355926832274,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,28.0649988556539,0.844217531381489,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,32.0467597401454,0.95056777169416,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,35.155437404271,1.00027816411682,10.1007/s12247-021-09544-7 
43,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,43.34,24.3,72.8,0.0,40.1247865354483,1.00679917607084,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,0.0,0.0,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,0.932659636274009,0.0135560993644479,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,3.04487597049347,0.0202390802978822,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,7.02142567912536,0.0426893892713156,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,10.0051759652118,0.0810689952641678,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,14.0470766359747,0.15566979454587,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,17.0305452368796,0.18951426911498,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,21.071319166916,0.245974542701713,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,23.936057463777,0.368261122163342,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,28.0527455502543,0.646939314448689,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,32.1066178412351,0.91428319923945,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,35.0927624513652,0.991211422334114,10.1007/s12247-021-09544-7 
44,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,,,95.5,,3.0,O/W,0.5,57.49,23.9,73.4,0.0,40.1870389605816,1.00906322071794,10.1007/s12247-021-09544-7 
45,budesonide,O=C1C=CC2(C(=C1)CCC3C4CC5OC(OC5(C(=O)CO)C4(C)CC(O)C32)CCC)C,31.0,,,,1.0,O/W,0.1,2.87,7.715454545454546,84.87,0.15,0.0,0.0,10.1016/j.actbio.2020.12.061
45,budesonide,O=C1C=CC2(C(=C1)CCC3C4CC5OC(OC5(C(=O)CO)C4(C)CC(O)C32)CCC)C,31.0,,,,1.0,O/W,0.1,2.87,7.715454545454546,84.87,0.15,0.106779661016949,0.0916101694915254,10.1016/j.actbio.2020.12.061
45,budesonide,O=C1C=CC2(C(=C1)CCC3C4CC5OC(OC5(C(=O)CO)C4(C)CC(O)C32)CCC)C,31.0,,,,1.0,O/W,0.1,2.87,7.715454545454546,84.87,0.15,0.177966101694915,0.179067796610169,10.1016/j.actbio.2020.12.061
45,budesonide,O=C1C=CC2(C(=C1)CCC3C4CC5OC(OC5(C(=O)CO)C4(C)CC(O)C32)CCC)C,31.0,,,,1.0,O/W,0.1,2.87,7.715454545454546,84.87,0.15,0.510169491525423,0.276786723163841,10.1016/j.actbio.2020.12.061
45,budesonide,O=C1C=CC2(C(=C1)CCC3C4CC5OC(OC5(C(=O)CO)C4(C)CC(O)C32)CCC)C,31.0,,,,1.0,O/W,0.1,2.87,7.715454545454546,84.87,0.15,1.00847457627118,0.38274011299435,10.1016/j.actbio.2020.12.061
45,budesonide,O=C1C=CC2(C(=C1)CCC3C4CC5OC(OC5(C(=O)CO)C4(C)CC(O)C32)CCC)C,31.0,,,,1.0,O/W,0.1,2.87,7.715454545454546,84.87,0.15,2.01694915254237,0.530056497175141,10.1016/j.actbio.2020.12.061
45,budesonide,O=C1C=CC2(C(=C1)CCC3C4CC5OC(OC5(C(=O)CO)C4(C)CC(O)C32)CCC)C,31.0,,,,1.0,O/W,0.1,2.87,7.715454545454546,84.87,0.15,3.01355932203389,0.648213276836158,10.1016/j.actbio.2020.12.061
